city,district,neighbourhood,room,living_room,size,age,floor,price
İzmir , Foça , Kazım Dirik Mah.,3,1,100,5,2,2800000
İzmir , Karşıyaka , Donanmacı Mah.,2,1,68,45,3,2350000
İzmir , Karşıyaka , Yalı Mah.,3,1,140,11,3,6700000
İzmir , Buca , Yiğitler Mah.,3,1,110,35,1,4000000
İzmir , Torbalı , Yedi Eylül Mah.,2,1,125,0,2,3049000
İzmir , Karşıyaka , Tersane Mah.,2,1,110,11,3,6750000
İzmir , Karşıyaka , İnönü Mah.,2,1,94,8,2,5950000
İzmir , Buca , Barış Mah.,2,1,95,35,6,2950000
İzmir , Bayraklı , Soğukkuyu Mah.,2,1,90,4,3,3200000
İzmir , Seferihisar , Turabiye Mah.,2,1,90,0,3,2800000
İzmir , Karabağlar , Esenlik Mah.,3,1,125,31,4,2200000
İzmir , Güzelbahçe , Maltepe Mah.,3,1,120,26,2,8750000
İzmir , Karabağlar , Aydın Mah.,3,1,135,35,0,8750000
İzmir , Çiğli , Ahmet Taner Kışlalı Mah.,3,1,110,30,3,3800000
İzmir , Urla , Güvendik Mah.,1,1,60,0,1,6300000
İzmir , Konak , Murat Reis Mah.,3,1,130,31,1,3900000
İzmir , Dikili , Çandarlı Mah.,3,1,110,0,0,10000000
İzmir , Bornova , Ergene Mah.,2,1,80,4,5,6000000
İzmir , Bayraklı , Postacılar Mah.,3,1,100,32,2,3500000
İzmir , Bayraklı , Çay Mah.,6,2,120,30,0,2910000
İzmir , Buca , Kozağaç Mah.,3,1,150,16,1,2750000
İzmir , Buca , Hürriyet Mah.,1,1,62,0,2,2850000
İzmir , Kemalpaşa , Soğukpınar Mah.,3,1,133,30,0,1450000
İzmir , Seferihisar , Ulamış Mah.,2,1,300,4,0,6500000
İzmir , Karabağlar , Vatan Mah.,1,1,60,0,2,2200000
İzmir , Balçova , Eğitim Mah.,2,1,75,5,1,3750000
İzmir , Seferihisar , Camikebir Mah.,3,1,130,0,1,5500000
İzmir , Menderes , Kemalpaşa Mah.,4,1,170,0,0,10000000
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,140,5,1,2990000
İzmir , Bayraklı , Onur Mah.,3,1,170,11,7,4850000
İzmir , Karabağlar , Muammer Akar Mah.,3,1,130,45,1,2950000
İzmir , Konak , Akın Simav Mah.,2,1,95,40,4,4000000
İzmir , Konak , Mehmet Ali Akman Mah.,3,1,135,31,6,6750000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,71,10,6,5750000
İzmir , Karşıyaka , Tuna Mah.,2,1,82,45,3,2400000
İzmir , Bornova , Barbaros Mah.,1,0,32,3,10,2580000
İzmir , Seferihisar , Cumhuriyet Mah.,4,1,140,6,0,5650000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,3,1,90,30,1,4800000
İzmir , Karabağlar , Arap Hasan Mah.,2,1,150,35,6,3100000
İzmir , Buca , Ufuk Mah.,3,1,150,14,1,4750000
İzmir , Bornova , Kazımdirik Mah.,3,1,135,31,1,6950000
İzmir , Karabağlar , Bahçelievler Mah.,2,1,85,38,1,3450000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,130,27,4,3200000
İzmir , Menemen , Kasımpaşa Mah.,3,1,115,10,1,3500000
İzmir , Karabağlar , Şehitler Mah.,3,1,145,25,5,4100000
İzmir , Buca , Adatepe Mah.,1,1,55,6,3,2575000
İzmir , Torbalı , Ertuğrul Mah.,3,1,180,25,3,2950000
İzmir , Karabağlar , Muammer Akar Mah.,2,1,115,38,1,2550000
İzmir , Bornova , Merkez Mah.,1,1,45,0,1,1500000
İzmir , Dikili , İsmetpaşa Mah.,2,1,85,10,1,2700000
İzmir , Menemen , Uğur Mumcu Mah.,2,1,100,0,7,3200000
İzmir , Seferihisar , Mersin Alanı Mah.,2,1,125,4,3,4500000
İzmir , Menemen , 30 Ağustos Mah.,3,1,135,21,4,2850000
İzmir , Menderes , Orta Mah.,3,1,150,0,1,8750000
İzmir , Balçova , Onur Mah.,2,1,107,53,4,3200000
İzmir , Karşıyaka , Donanmacı Mah.,3,1,100,31,2,2750000
İzmir , Kemalpaşa , Mehmet Akif Ersoy Mah.,3,1,140,11,4,4200000
İzmir , Foça , İsmetpaşa Mah.,3,1,89,25,3,6750000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,110,35,1,3850000
İzmir , Menderes , Gümüldür Cumhuriyet Mah.,2,1,85,32,2,3100000
İzmir , Buca , Kuruçeşme Mah.,2,1,55,5,2,3000000
İzmir , Güzelbahçe , Yelki Mah.,2,1,115,4,3,8000000
İzmir , Menderes , Cüneytbey Mah.,4,1,200,2,0,9750000
İzmir , Balçova , Eğitim Mah.,3,1,110,12,6,5750000
İzmir , Buca , Atatürk Mah.,2,1,70,5,3,2600000
İzmir , Bayraklı , Gümüşpala Mah.,2,1,92,5,1,3300000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,149,26,2,5200000
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,3,1,114,6,2,4500000
İzmir , Balçova , Fevzi Çakmak Mah.,2,1,90,40,3,3500000
İzmir , Karabağlar , Uğur Mumcu Mah.,3,1,115,11,2,2900000
İzmir , Bayraklı , Bayraklı Mah.,3,1,130,30,2,4200000
İzmir , Karşıyaka , Yalı Mah.,2,1,90,0,2,8000000
İzmir , Karabağlar , Adnan Süvari Mah.,3,1,125,28,4,3500000
İzmir , Bornova , Erzene Mah.,2,1,105,28,2,2950000
İzmir , Buca , Efeler Mah.,3,1,175,26,3,3100000
İzmir , Karabağlar , Kazım Karabekir Mah.,4,1,210,7,3,7000000
İzmir , Aliağa , Yeni Mah.,4,1,140,0,4,4150000
İzmir , Dikili , Çandarlı Mah.,3,1,174,11,0,9000000
İzmir , Torbalı , Yedi Eylül Mah.,3,1,170,4,3,3800000
İzmir , Gaziemir , Gazi Mah.,1,1,81,10,3,3820000
İzmir , Foça , Atatürk Mah.,3,1,100,30,0,9000000
İzmir , Gaziemir , Beyazevler Mah.,4,1,147,20,0,6300000
İzmir , Menderes , Kemalpaşa Mah.,3,1,135,25,2,3100000
İzmir , Buca , Efeler Mah.,3,1,140,16,5,3900000
İzmir , Bornova , Evka 4 Mah.,3,1,105,25,1,3000000
İzmir , Menemen , Emiralem Merkez Mah.,2,1,201,20,0,7000000
İzmir , Torbalı , Torbalı Mah.,3,1,160,5,3,3550000
İzmir , Karşıyaka , Yalı Mah.,2,1,75,14,1,4000000
İzmir , Aliağa , Şehitkemal Mah.,5,3,210,11,3,5750000
İzmir , Ödemiş , Türkmen Mah.,6,1,300,4,3,3600000
İzmir , Konak , Murat Reis Mah.,2,1,110,38,1,2700000
İzmir , Balçova , Fevzi Çakmak Mah.,3,1,135,30,0,3250000
İzmir , Menderes , Orta Mah.,3,1,180,0,1,8950000
İzmir , Bornova , Koşukavak Mah.,3,1,122,4,1,5850000
İzmir , Karşıyaka , Mavişehir Mah.,2,1,115,29,7,7500000
İzmir , Bornova , Erzene Mah.,3,1,120,5,1,6750000
İzmir , Konak , Zafertepe Mah.,2,1,85,5,2,2900000
İzmir , Konak , Altıntaş Mah.,2,1,95,30,3,2800000
İzmir , Buca , Kuruçeşme Mah.,1,1,54,9,2,2660000
İzmir , Bayraklı , Körfez Mah.,2,1,95,0,1,4900000
İzmir , Buca , Yenigün Mah.,3,1,120,30,2,3350000
İzmir , Karabağlar , Bozyaka Mah.,3,1,130,14,2,3650000
İzmir , Karşıyaka , Bahçelievler Mah.,6,1,266,0,5,9500000
İzmir , Karabağlar , Esenlik Mah.,2,1,120,26,5,2300000
İzmir , Menderes , Kasımpaşa Mah.,2,1,85,0,2,3600000
İzmir , Buca , Atatürk Mah.,1,1,55,4,3,2150000
İzmir , Konak , Zafertepe Mah.,2,1,85,0,1,3600000
İzmir , Konak , Murat Reis Mah.,3,1,125,31,1,3250000
İzmir , Menemen , İstiklal Mah.,3,1,142,2,2,4050000
İzmir , Tire , Cumhuriyet Mah.,2,1,90,26,1,2500000
İzmir , Ödemiş , Anafartalar Mah.,2,1,90,25,0,2000000
İzmir , Bornova , Kızılay Mah.,3,1,130,0,2,6250000
İzmir , Bergama , Zafer Mah.,2,1,95,0,6,2600000
İzmir , Urla , Altıntaş Mah.,3,1,120,0,2,5500000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,140,40,5,6750000
İzmir , Konak , Akın Simav Mah.,3,1,130,40,5,3900000
İzmir , Urla , İskele Mah.,1,1,60,4,1,10000000
İzmir , Karabağlar , Esenlik Mah.,3,1,120,32,1,2200000
İzmir , Konak , Akın Simav Mah.,2,1,95,0,1,4800000
İzmir , Konak , Göztepe Mah.,3,1,110,31,4,3750000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,3,1,115,0,1,6250000
İzmir , Torbalı , Dirmil Mah.,1,1,2044,5,1,6500000
İzmir , Torbalı , Tepeköy Mah.,2,1,110,1,1,2400000
İzmir , Menderes , Orta Mah.,3,1,130,16,3,4625000
İzmir , Menemen , İsmet İnönü Mah.,5,1,170,2,6,5000000
İzmir , Karabağlar , Devrim Mah.,2,1,115,0,5,5000000
İzmir , Çiğli , Küçük Çiğli Mah.,1,1,90,0,1,3850000
İzmir , Buca , Kuruçeşme Mah.,1,1,60,5,1,2600000
İzmir , Karşıyaka , Nergiz Mah.,2,1,100,0,3,7250000
İzmir , Torbalı , Torbalı Mah.,3,1,165,0,3,6500000
İzmir , Urla , Çamlıçay Mah.,2,1,110,21,3,5500000
İzmir , Menemen , Uğur Mumcu Mah.,2,1,90,2,1,3200000
İzmir , Karşıyaka , Goncalar Mah.,3,1,155,25,6,7450000
İzmir , Karabağlar , Bahçelievler Mah.,2,1,88,0,4,4600000
İzmir , Çiğli , Yakakent Mah.,3,1,125,22,3,2675000
İzmir , Foça , Cumhuriyet Mah.,4,1,159,0,0,6500000
İzmir , Konak , Göztepe Mah.,4,1,200,32,1,7650000
İzmir , Menderes , Barbaros Mah.,4,1,200,5,0,9500000
İzmir , Narlıdere , Çatalkaya Mah.,2,1,85,15,1,7250000
İzmir , Çiğli , Yeni Mahalle Mah.,3,1,125,9,3,4400000
İzmir , Menemen , İstiklal Mah.,3,1,167,1,8,8800000
İzmir , Menderes , Gümüldür Cumhuriyet Mah.,3,1,145,18,1,7800000
İzmir , Bornova , Koşukavak Mah.,2,1,75,31,2,2995000
İzmir , Menderes , Orta Mah.,3,1,160,0,1,8750000
İzmir , Urla , Sıra Mah.,2,1,94,4,0,5700000
İzmir , Buca , Menderes Mah.,3,1,120,15,2,3200000
İzmir , Seferihisar , Turabiye Mah.,2,1,100,4,1,3085000
İzmir , Seferihisar , Turabiye Mah.,1,1,50,2,3,2100000
İzmir , Buca , Yaylacık Mah.,1,1,55,0,2,1375000
İzmir , Çiğli , Ataşehir Mah.,3,1,140,21,4,3800000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,4,1,180,30,0,7795000
İzmir , Torbalı , Ertuğrul Mah.,3,1,150,5,1,3350000
İzmir , Bornova , Kızılay Mah.,1,1,55,3,4,2800000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,75,5,3,4600000
İzmir , Karşıyaka , Demirköprü Mah.,3,1,130,21,5,3900000
İzmir , Menemen , Atatürk Mah.,2,1,85,2,1,2850000
İzmir , Çiğli , Ataşehir Mah.,3,1,130,4,1,7250000
İzmir , Karşıyaka , Fikri Altay Mah.,1,1,60,0,1,3240000
İzmir , Seferihisar , Atatürk Mah.,2,1,400,5,0,4950000
İzmir , Menemen , İncirli Pınar Mah.,2,1,85,2,0,2300000
İzmir , Karabağlar , Arap Hasan Mah.,3,1,115,26,3,3650000
İzmir , Konak , Çankaya Mah.,3,1,130,35,3,5450000
İzmir , Konak , Kılıç Reis Mah.,2,1,95,35,2,2800000
İzmir , Menemen , Zeytinlik Mah.,2,1,80,0,2,3000000
İzmir , Seferihisar , Turabiye Mah.,1,1,60,1,1,1900000
İzmir , Karabağlar , Kazım Karabekir Mah.,2,1,95,26,3,2500000
İzmir , Seferihisar , Turabiye Mah.,2,1,86,0,3,2920000
İzmir , Torbalı , Ayrancılar Mah.,2,1,80,11,1,2250000
İzmir , Torbalı , Torbalı Mah.,3,1,176,7,4,4445000
İzmir , Torbalı , Ertuğrul Mah.,3,1,140,0,3,3999000
İzmir , Buca , Kozağaç Mah.,3,1,130,4,3,4275000
İzmir , Karşıyaka , Örnekköy Mah.,3,1,130,7,0,6050000
İzmir , Karabağlar , Üçkuyular Mah.,3,1,120,31,4,3850000
İzmir , Güzelbahçe , Atatürk Mah.,3,1,140,26,3,7550000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,120,37,2,4350000
İzmir , Bornova , Mevlana Mah.,4,2,400,5,2,8650000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,110,35,0,4725000
İzmir , Bayraklı , Mansuroğlu Mah.,1,1,55,5,12,4200000
İzmir , Kemalpaşa , Mehmet Akif Ersoy Mah.,2,1,90,22,1,2450000
İzmir , Bayraklı , Adalet Mah.,1,1,80,9,13,5450000
İzmir , Buca , Adatepe Mah.,2,1,90,0,5,2544000
İzmir , Aliağa , Kazım Dirik Mah.,3,1,160,10,3,4250000
İzmir , Karabağlar , Doğanay Mah.,3,1,130,30,1,2590000
İzmir , Karabağlar , Doğanay Mah.,2,1,85,25,6,2200000
İzmir , Balçova , Korutürk Mah.,2,1,100,25,3,5650000
İzmir , Kiraz , Yeni Mah.,2,1,158,7,3,2450000
İzmir , Buca , Adatepe Mah.,1,1,65,4,3,1825000
İzmir , Karabağlar , Muammer Akar Mah.,2,1,130,38,4,5500000
İzmir , Torbalı , Saipler Mah.,1,1,80,3,0,3650000
İzmir , Tire , Yeni Mah.,3,1,135,0,1,5500000
İzmir , Seferihisar , Turabiye Mah.,1,1,58,3,1,3500000
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,130,11,2,2900000
İzmir , Gaziemir , Gazi Mah.,2,1,95,0,2,6650000
İzmir , Karabağlar , Vatan Mah.,3,1,147,23,6,3600000
İzmir , Ödemiş , Cumhuriyet Mah.,1,1,48,0,0,1650000
İzmir , Buca , Yıldız Mah.,1,1,55,21,4,1725000
İzmir , Çeşme , İsmet İnönü Mah.,1,1,55,11,2,6750000
İzmir , Seferihisar , Hıdırlık Mah.,2,1,115,11,2,3750000
İzmir , Buca , Laleli Mah.,3,1,120,29,4,3250000
İzmir , Gaziemir , Beyazevler Mah.,1,0,60,3,3,3000000
İzmir , Karşıyaka , Alaybey Mah.,3,1,115,31,4,2750000
İzmir , Seferihisar , Mersin Alanı Mah.,2,1,110,10,6,4150000
İzmir , Menemen , 9 Eylül Mah.,2,1,90,5,3,3690000
İzmir , Bayraklı , Gümüşpala Mah.,2,1,91,4,4,4000000
İzmir , Urla , Çamlıçay Mah.,3,1,90,50,0,7750000
İzmir , Gaziemir , Gazi Mah.,4,1,180,20,0,8250000
İzmir , Menderes , Gümüldür İnönü Mah.,3,1,140,0,0,8750000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,2,1,90,0,2,2640000
İzmir , Bayraklı , Org. Nafiz Gürman Mah.,3,1,180,0,4,3750000
İzmir , Karşıyaka , Şemikler Mah.,2,1,90,5,3,4500000
İzmir , Menderes , Kasımpaşa Mah.,2,1,100,0,2,5750000
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,2,1,75,31,3,3650000
İzmir , Buca , Doğancılar Mah.,2,1,375,0,0,2175000
İzmir , Gaziemir , Beyazevler Mah.,4,1,180,5,0,7500000
İzmir , Seferihisar , Cumhuriyet Mah.,2,1,300,2,0,3900000
İzmir , Buca , İnkılap Mah.,2,1,75,6,3,3650000
İzmir , Bornova , Mevlana Mah.,2,1,90,1,3,5550000
İzmir , Menderes , Çukuraltı Mah.,3,1,160,5,1,6250000
İzmir , Menemen , Kemal Atatürk Mah.,3,1,128,0,8,5750000
İzmir , Çiğli , Atatürk Mah.,3,1,125,0,1,4750000
İzmir , Selçuk , 14 Mayıs Mah.,3,1,138,0,1,8370000
İzmir , Çiğli , Yeni Mahalle Mah.,2,1,95,5,1,3500000
İzmir , Karşıyaka , Şemikler Mah.,2,1,90,5,2,4000000
İzmir , Buca , Çamlıkule Mah.,3,1,130,5,1,4800000
İzmir , Çiğli , Evka-5 Mah.,1,1,65,8,5,2100000
İzmir , Torbalı , Ayrancılar Mah.,3,1,135,7,2,2950000
İzmir , Karşıyaka , Nergiz Mah.,3,1,140,33,1,5200000
İzmir , Menderes , Ahmetbeyli Mah.,2,2,200,26,0,7660000
İzmir , Menderes , Cüneytbey Mah.,2,1,90,7,2,2800000
İzmir , Karşıyaka , Zübeyde Hanım Mah.,3,1,170,0,7,7800000
İzmir , Buca , Kuruçeşme Mah.,1,1,68,4,1,2475000
İzmir , Karşıyaka , Örnekköy Mah.,3,1,160,5,19,9950000
İzmir , Karşıyaka , Mustafa Kemal Mah.,3,1,140,11,8,8400000
İzmir , Gaziemir , Gazikent Mah.,3,1,130,26,4,5300000
İzmir , Balçova , Onur Mah.,3,1,110,35,2,4650000
İzmir , Torbalı , Torbalı Mah.,3,1,130,0,3,3500000
İzmir , Foça , Atatürk Mah.,3,1,100,20,6,7850000
İzmir , Karşıyaka , Bahariye Mah.,3,1,145,28,-1,2600000
İzmir , Gaziemir , Gazi Mah.,4,1,150,0,1,7000000
İzmir , Çiğli , Yeni Mahalle Mah.,1,1,60,1,3,2600000
İzmir , Buca , Karacaağaç Mah.,4,2,300,0,0,1555000
İzmir , Balçova , Çetin Emeç Mah.,2,1,110,18,1,3150000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,120,34,5,5850000
İzmir , Ödemiş , Üç Eylül Mah.,2,1,173,60,0,6000000
İzmir , Karşıyaka , Tuna Mah.,2,0,90,31,3,3700000
İzmir , Menderes , Orta Mah.,4,1,200,21,6,4250000
İzmir , Balçova , Eğitim Mah.,1,1,60,13,4,2650000
İzmir , Dikili , Çandarlı Mah.,3,1,130,1,0,8100000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,118,40,4,3900000
İzmir , Buca , Kuruçeşme Mah.,1,1,60,1,3,1000000
İzmir , Torbalı , Muratbey Mah.,1,1,60,0,2,2250000
İzmir , Torbalı , Ertuğrul Mah.,3,1,145,8,3,3400000
İzmir , Konak , Kemal Reis Mah.,3,1,123,135,1,3500000
İzmir , Bornova , Yeşilova Mah.,1,1,60,25,3,3250000
İzmir , Karabağlar , Umut Mah.,3,1,152,30,0,1500000
İzmir , Konak , Güneşli Mah.,3,1,110,40,7,2500000
İzmir , Konak , Tınaztepe Mah.,2,1,110,38,6,2690000
İzmir , Bornova , Yeşilova Mah.,2,1,60,0,3,4640000
İzmir , Konak , Kılıç Reis Mah.,3,1,130,31,1,2950000
İzmir , Buca , Yaylacık Mah.,1,1,55,4,6,2550000
İzmir , Çiğli , Küçük Çiğli Mah.,3,1,130,12,2,3500000
İzmir , Karabağlar , Refet Bele Mah.,3,1,135,5,4,3150000
İzmir , Menderes , Çukuraltı Mah.,3,1,130,16,0,5400000
İzmir , Karabağlar , General Kazım Özalp Mah.,2,1,110,5,4,5650000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,100,40,0,5000000
İzmir , Çeşme , Ilıca Mah.,1,1,55,15,-1,9250000
İzmir , Karşıyaka , Alaybey Mah.,2,1,91,40,6,2300000
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,3,1,125,0,4,5000000
İzmir , Karabağlar , Doğanay Mah.,3,1,125,21,2,3650000
İzmir , Buca , Yaylacık Mah.,4,1,200,10,2,4250000
İzmir , Güzelbahçe , Siteler Mah.,3,1,160,25,3,9000000
İzmir , Menderes , Orta Mah.,3,1,130,20,3,4625000
İzmir , Torbalı , Yedi Eylül Mah.,2,1,105,1,1,2550000
İzmir , Dikili , Cumhuriyet Mah.,3,1,160,0,0,7000000
İzmir , Urla , Çamlıçay Mah.,2,1,110,20,3,5500000
İzmir , Konak , Piri Reis Mah.,3,1,130,35,1,3500000
İzmir , Seferihisar , Mersin Alanı Mah.,1,1,70,7,2,3500000
İzmir , Menderes , Gümüldür Atatürk Mah.,4,1,140,17,0,9750000
İzmir , Konak , Göztepe Mah.,2,1,75,39,0,2850000
İzmir , Seferihisar , Bengiler Mah.,3,1,150,20,0,5200000
İzmir , Menemen , Kasımpaşa Mah.,3,1,145,5,6,4890000
İzmir , Çiğli , İnönü Mah.,3,1,120,16,3,2850000
İzmir , Gaziemir , Fatih Mah.,2,1,109,3,2,6000000
İzmir , Karabağlar , Vatan Mah.,2,1,85,0,2,2800000
İzmir , Narlıdere , Ilıca Mah.,3,1,156,20,4,9500000
İzmir , Dikili , Cumhuriyet Mah.,3,1,260,0,0,7900000
İzmir , Karşıyaka , Şemikler Mah.,2,1,95,3,2,4350000
İzmir , Dikili , Salihler Mah.,2,1,272,22,0,5350000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,165,0,1,7000000
İzmir , Menderes , Çukuraltı Mah.,4,1,200,0,1,8750000
İzmir , Dikili , Cumhuriyet Mah.,4,1,160,0,0,7500000
İzmir , Bornova , Kazımdirik Mah.,3,1,120,34,2,4000000
İzmir , Karşıyaka , Örnekköy Mah.,3,1,140,16,3,3850000
İzmir , Karabağlar , Arap Hasan Mah.,2,1,80,10,1,3500000
İzmir , Karşıyaka , Aksoy Mah.,4,1,160,28,1,5000000
İzmir , Çiğli , Harmandalı Gazi Mustafa Kemal Atatürk Mah.,3,1,145,5,3,4190000
İzmir , Bayındır , Demircilik Mah.,3,1,110,4,1,2900000
İzmir , Buca , Kuruçeşme Mah.,1,1,55,0,3,1100000
İzmir , Karşıyaka , Donanmacı Mah.,3,1,105,36,3,3500000
İzmir , Ödemiş , Kuvvetli Mah.,2,1,90,2,6,2600000
İzmir , Menderes , Çakaltepe Mah.,2,1,500,2,0,2450000
İzmir , Karabağlar , Doğanay Mah.,3,1,120,35,3,2900000
İzmir , Menderes , Orta Mah.,3,1,260,11,2,5000000
İzmir , Çiğli , Ataşehir Mah.,2,1,87,26,0,4800000
İzmir , Torbalı , Yedi Eylül Mah.,2,1,80,0,1,2350000
İzmir , Menemen , Ahıhıdır Mah.,3,1,130,1,1,3200000
İzmir , Buca , Yiğitler Mah.,3,1,140,16,2,4900000
İzmir , Gaziemir , Dokuz Eylül Mah.,3,1,120,26,2,4000000
İzmir , Foça , Cumhuriyet Mah.,4,1,160,27,0,7000000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,150,21,2,5850000
İzmir , Foça , Kazım Dirik Mah.,2,1,96,2,2,2900000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,125,5,5,6700000
İzmir , Bayraklı , Osmangazi Mah.,3,1,104,28,1,4300000
İzmir , Buca , Çamlıkule Mah.,3,1,145,11,3,5850000
İzmir , Karşıyaka , Fikri Altay Mah.,2,1,85,5,1,3900000
İzmir , Çiğli , İnönü Mah.,3,1,140,8,6,4850000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,130,40,1,3490000
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,70,0,0,2225000
İzmir , Karabağlar , Uğur Mumcu Mah.,3,1,120,12,3,2650000
İzmir , Karabağlar , Ali Fuat Cebesoy Mah.,3,1,130,5,1,4950000
İzmir , Seferihisar , Tepecik Mah.,3,1,150,0,0,7250000
İzmir , Konak , Murat Reis Mah.,2,1,115,31,5,3450000
İzmir , Çiğli , Atatürk Mah.,2,1,90,5,4,3525000
İzmir , Seferihisar , Camikebir Mah.,3,1,145,0,4,4400000
İzmir , Menderes , Barbaros Mah.,3,1,140,7,2,8250000
İzmir , Seferihisar , Payamlı Mah.,4,1,110,8,1,6950000
İzmir , Karşıyaka , Aksoy Mah.,3,1,115,28,2,5850000
İzmir , Buca , Kuruçeşme Mah.,1,1,55,1,1,1125000
İzmir , Dikili , Çandarlı Mah.,4,1,227,4,0,9650000
İzmir , Torbalı , İnönü Mah.,3,1,110,1,11,4000000
İzmir , Aliağa , Kültür Mah.,3,1,135,5,3,5200000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,120,26,2,3300000
İzmir , Bornova , Kazımdirik Mah.,3,1,152,31,3,4800000
İzmir , Buca , Buca Koop. Mah.,3,1,120,25,1,3500000
İzmir , Menemen , Uğur Mumcu Mah.,2,1,95,3,0,2600000
İzmir , Menemen , 9 Eylül Mah.,1,1,94,8,0,5500000
İzmir , Dikili , Salimbey Mah.,4,1,175,10,5,7100000
İzmir , Konak , Akın Simav Mah.,3,1,150,30,6,6500000
İzmir , Ödemiş , Birgi Mah.,4,2,433,50,0,10000000
İzmir , Karabağlar , Üçkuyular Mah.,1,0,55,21,1,1350000
İzmir , Konak , Mithatpaşa Mah.,3,1,130,40,5,9000000
İzmir , Konak , Çimentepe Mah.,2,1,90,30,0,2500000
İzmir , Konak , Alsancak Mah.,3,1,140,35,4,4400000
İzmir , Çiğli , Esentepe Mah.,2,1,100,0,2,4150000
İzmir , Bornova , Kazımdirik Mah.,3,1,110,40,5,3300000
İzmir , Bayraklı , Adalet Mah.,1,1,50,5,1,3000000
İzmir , Konak , Altıntaş Mah.,3,1,115,32,6,3000000
İzmir , Çiğli , Aydınlıkevler Mah.,5,1,320,20,1,9450000
İzmir , Seferihisar , Payamlı Mah.,3,1,140,4,0,5500000
İzmir , Kemalpaşa , Armutlu Hürriyet Mah.,2,1,85,0,3,2450000
İzmir , Bornova , Doğanlar Mah.,2,1,88,0,3,3500000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,150,10,0,6650000
İzmir , Menemen , Zeytinlik Mah.,3,1,140,3,3,3850000
İzmir , Menemen , Kasımpaşa Mah.,3,1,128,15,4,3400000
İzmir , Seferihisar , Turabiye Mah.,2,1,90,0,1,4000000
İzmir , Balçova , Eğitim Mah.,3,1,125,31,2,3500000
İzmir , Bornova , Kazımdirik Mah.,1,1,50,0,3,3500000
İzmir , Buca , Ufuk Mah.,2,1,85,4,2,2950000
İzmir , Gaziemir , Gazi Mah.,2,1,100,11,2,4750000
İzmir , Konak , Altıntaş Mah.,3,1,145,25,1,2800000
İzmir , Selçuk , 14 Mayıs Mah.,2,1,100,5,1,3450000
İzmir , Buca , Akıncılar Mah.,3,1,170,10,3,5430000
İzmir , Dikili , Salihler Mah.,4,1,135,30,0,6500000
İzmir , Buca , Efeler Mah.,2,1,90,25,1,2250000
İzmir , Tire , Ketenci Mah.,6,2,220,25,0,3170000
İzmir , Konak , Güneşli Mah.,3,1,140,25,4,5300000
İzmir , Konak , Kılıç Reis Mah.,3,1,180,15,0,3800000
İzmir , Buca , Kuruçeşme Mah.,1,1,60,5,3,1900000
İzmir , Ödemiş , Kayaköy Mah.,3,1,940,31,0,2550000
İzmir , Bornova , Atatürk Mah.,3,1,130,21,1,2950000
İzmir , Kınık , Fatih Mah.,3,1,438,31,0,4200000
İzmir , Karabağlar , Sarıyer Mah.,2,1,110,20,1,2350000
İzmir , Ödemiş , Türkmen Mah.,2,1,100,0,1,2800000
İzmir , Bayraklı , Postacılar Mah.,2,1,90,11,3,2975000
İzmir , Bayraklı , Körfez Mah.,3,1,128,15,6,6700000
İzmir , Bayraklı , Osmangazi Mah.,2,1,100,21,2,3249500
İzmir , Kemalpaşa , Armutlu 85. Yıl Cumhuriyet Mah.,3,1,250,18,3,2000000
İzmir , Dikili , Cumhuriyet Mah.,3,1,200,0,0,6500000
İzmir , Narlıdere , Ilıca Mah.,3,1,165,18,2,7500000
İzmir , Ödemiş , Süleyman Demirel Mah.,3,1,170,11,1,4000000
İzmir , Torbalı , Muratbey Mah.,1,1,70,0,2,2090000
İzmir , Kemalpaşa , Armutlu Hürriyet Mah.,3,1,220,0,0,7700000
İzmir , Kemalpaşa , Ulucak İstiklal Mah.,1,1,60,0,2,2545000
